Feature,Importance
MW_product,9.997508702831812e-05
ATSC2are_additive,9.99239240228719e-05
AATSC4m_base,9.99003904487766e-05
GATS1p_base,9.986939894801095e-05
MATS3c_aryl,9.958391618895116e-05
ATSC2are_base,9.952618547592242e-05
AATS0s_base,9.951063140142131e-05
MATS4se_aryl,9.948836270907657e-05
VE3_DzZ_base,9.941140180471064e-05
ATSC7Z_additive,9.938039145589546e-05
GATS5v_additive,9.935519649921466e-05
ATS1i_aryl,9.929550630628428e-05
ATSC6pe_additive,9.923465065292526e-05
Kier2_base,9.91022900129091e-05
VE2_Dzare_aryl,9.904223265131255e-05
MATS2Z_additive,9.899852664616796e-05
AATS6pe_base,9.878087178379164e-05
PEOE_VSA8_aryl,9.874716572451086e-05
MATS2dv_additive,9.857734685479292e-05
AATSC1are_base,9.840525683275804e-05
SssCH2_ligand,9.838957902831235e-05
MATS2d_additive,9.835363917312292e-05
VE2_Dzare_additive,9.82768793087736e-05
AATS3d_ligand,9.82685411065364e-05
GATS2dv_ligand,9.821860684451773e-05
BIC2_additive,9.819107135207042e-05
GATS3s_aryl,9.806740437741952e-05
LogEE_Dzm_additive,9.800532573732762e-05
ATSC6are_additive,9.796073577769932e-05
GATS2Z_aryl,9.773468219284376e-05
ATSC7are_base,9.763051311331204e-05
AATSC2pe_base,9.745721785971498e-05
GATS1dv_base,9.73033751710876e-05
AATS5Z_aryl,9.726758778629222e-05
AATS3m_base,9.712190757696652e-05
VE2_Dzi_aryl,9.708078452782608e-05
AATSC2m_additive,9.704199595778386e-05
SpAbs_Dzm_additive,9.702242573522991e-05
SpMax_Dzv_base,9.689724256566836e-05
AATSC1dv_aryl,9.67917231348634e-05
AATSC4i_aryl,9.675705500530788e-05
AATSC0dv_ligand,9.67166868130526e-05
AXp-5dv_aryl,9.669833184082882e-05
MATS5v_additive,9.663116869869964e-05
GATS7dv_ligand,9.658938109093266e-05
SpDiam_Dzm_aryl,9.65714638049814e-05
AATSC7s_base,9.656477717385976e-05
AATS2Z_ligand,9.649568649584368e-05
ATSC6dv_additive,9.632898719085395e-05
SpAbs_Dzse_additive,9.611115798617e-05
ATSC7d_base,9.60190515086252e-05
MDEC-23_additive,9.56896019948091e-05
SM1_DzZ_aryl,9.555316221844548e-05
AATSC0p_aryl,9.525917888470908e-05
AXp-0dv_aryl,9.5134170840808e-05
ATS4dv_product,9.51271670592332e-05
BCUTZ-1l_additive,9.502886779735137e-05
ATS5se_aryl,9.502390161382969e-05
AATS6s_base,9.489926428032054e-05
ATSC4dv_base,9.483040130910568e-05
ATSC4se_ligand,9.480920256686708e-05
GATS5Z_base,9.477292279555784e-05
AATSC2Z_additive,9.47663120012903e-05
ATS6are_base,9.473213537202154e-05
ATSC4Z_base,9.469043911942854e-05
AETA_eta_BR_additive,9.468544559840764e-05
MATS5i_base,9.4581334258941e-05
AATS5se_aryl,9.45753805980553e-05
MATS4dv_aryl,9.456801480572644e-05
GATS2d_additive,9.450936328620738e-05
AATSC4pe_base,9.447461702311312e-05
SpAbs_D_base,9.445428920205228e-05
AATSC4pe_additive,9.44447986003812e-05
AATS5se_additive,9.442731531195565e-05
LogEE_Dzm_base,9.438342369383964e-05
SM1_Dzm_aryl,9.412029519312366e-05
ATS5are_additive,9.408068604507496e-05
AATS3m_additive,9.400989090482902e-05
ZMIC1_base,9.400239591172238e-05
BalabanJ_base,9.399486871667404e-05
AETA_eta_R_base,9.390935520564024e-05
ATS2are_base,9.380591696535169e-05
VR2_Dzi_additive,9.379387209763972e-05
ATS5pe_additive,9.378469593997952e-05
AATSC6d_product,9.377902037495935e-05
SMR_VSA5_base,9.373110624761622e-05
BIC3_additive,9.373107496747837e-05
AXp-1dv_base,9.370805625197026e-05
MATS1s_aryl,9.355239634767156e-05
ATSC8are_additive,9.35470146228482e-05
Kier3_base,9.35451277324974e-05
GATS5c_aryl,9.340952989428138e-05
MATS1c_aryl,9.339285641471068e-05
GGI5_ligand,9.337265207984346e-05
PEOE_VSA7_product,9.326221594024107e-05
ATSC7d_additive,9.322667350530904e-05
SpMAD_Dzp_base,9.310350613074094e-05
SpDiam_Dzare_base,9.30212763101789e-05
ATSC5m_aryl,9.292500272258446e-05
AATS5d_additive,9.2884046670112e-05
MATS1m_additive,9.273997945059358e-05
AATSC2p_ligand,9.26601685730611e-05
VR1_Dzv_additive,9.26398361875592e-05
GATS1pe_additive,9.24696342985847e-05
VE3_Dzi_base,9.232599488450438e-05
ATSC1d_ligand,9.22302478952882e-05
GATS6are_base,9.221862402448552e-05
ATS1p_aryl,9.219169033655032e-05
AATSC6dv_ligand,9.218258417079636e-05
MATS2are_additive,9.211362089723966e-05
ZMIC2_base,9.2071835864283e-05
MATS1pe_base,9.19320703438266e-05
CIC1_additive,9.190467728681784e-05
GATS2se_additive,9.18265875426564e-05
JGI2_ligand,9.173336374269404e-05
MATS4s_aryl,9.165838628797822e-05
AATS7m_product,9.149197759495871e-05
ATS6se_ligand,9.13449444661248e-05
VE2_Dzv_additive,9.131160287938084e-05
SpMAD_Dzse_base,9.130551781978172e-05
VE2_Dzm_aryl,9.125165124461402e-05
ATS4dv_base,9.123706799190054e-05
MATS4are_additive,9.117078428781556e-05
ATSC3d_base,9.102933230334626e-05
SpAbs_Dzare_base,9.09702187469676e-05
nH_base,9.096550813761404e-05
AATSC1d_additive,9.086474201553208e-05
AATS5pe_base,9.072688121322722e-05
VE3_Dzm_product,9.068234971359648e-05
VE1_Dzp_additive,9.064208992960088e-05
AATS3s_ligand,9.061388378658406e-05
AETA_eta_B_ligand,9.043452213632769e-05
MATS2m_additive,9.038647961151428e-05
LabuteASA_base,9.023624765113736e-05
AATS3s_additive,9.004177747148946e-05
GATS6pe_product,8.999847398733995e-05
nC_base,8.997931155869575e-05
GATS3c_base,8.994285940014499e-05
GATS3are_base,8.993312236159093e-05
ATSC7m_base,8.985131326326123e-05
AXp-0d_base,8.982384518133254e-05
VR3_Dzm_base,8.977388518271383e-05
AMW_aryl,8.973950325288186e-05
GATS1c_aryl,8.966326611716528e-05
SpAbs_Dzv_base,8.962125694981342e-05
AATS5are_aryl,8.947733635600953e-05
MATS2se_aryl,8.947354664068686e-05
JGT10_additive,8.920875563878024e-05
ATSC2p_ligand,8.910585872990539e-05
GATS5Z_aryl,8.908989757915828e-05
AXp-2dv_additive,8.903336608828519e-05
AATSC3d_product,8.903331419765106e-05
RPCG_aryl,8.893273346882006e-05
ATS6v_aryl,8.880598271281531e-05
Xpc-6d_base,8.880284179734336e-05
AATS1s_aryl,8.87745784841326e-05
VR1_Dzi_aryl,8.875146599827907e-05
AATS3are_additive,8.873145431753398e-05
MATS2pe_additive,8.861267298623689e-05
AATS3Z_ligand,8.849306169850241e-05
BCUTm-1l_additive,8.840147816485826e-05
MID_N_product,8.82943097443007e-05
PEOE_VSA8_additive,8.82911100606151e-05
ATSC8i_additive,8.813344807706546e-05
Sm_product,8.812258980678092e-05
Xc-5dv_ligand,8.810515276880138e-05
MATS4dv_base,8.808639536447552e-05
GATS1v_base,8.806926174482566e-05
VE3_Dzse_product,8.800041692698111e-05
ATS5i_aryl,8.797248863787446e-05
BCUTare-1h_base,8.794658071606504e-05
ETA_shape_x_base,8.793492260972685e-05
VR3_Dzpe_aryl,8.78455999280632e-05
VR1_Dzare_aryl,8.783635803404529e-05
AATSC4v_base,8.77947240980029e-05
AATS6v_base,8.779243658863646e-05
AATSC4s_base,8.767990467855578e-05
ATSC5d_additive,8.7567044213655e-05
ATS4p_aryl,8.752653162526933e-05
GATS6Z_product,8.750936300422479e-05
ZMIC0_base,8.745899521015614e-05
GATS5c_base,8.732389650486098e-05
BCUTdv-1h_base,8.730196865824222e-05
AATSC2are_additive,8.72494570563341e-05
ATSC2Z_base,8.720063142444485e-05
BCUTv-1l_aryl,8.717059053373904e-05
BCUTare-1l_additive,8.70639102015992e-05
ETA_psi_1_aryl,8.699701748154305e-05
ATSC2p_product,8.690878977296419e-05
MATS4pe_aryl,8.679871936377103e-05
GATS1are_base,8.678824086212809e-05
SpMAD_Dzpe_additive,8.678621848773004e-05
VSA_EState8_ligand,8.677407733067221e-05
ATS5v_aryl,8.675038204687555e-05
nBr_aryl,8.66803407904121e-05
SlogP_VSA5_ligand,8.667118245889926e-05
C2SP3_ligand,8.666803009749389e-05
MATS1i_additive,8.659780979316262e-05
ATS2p_additive,8.652277260240972e-05
LogEE_Dzpe_base,8.650118202298073e-05
ATS4se_base,8.645507855422877e-05
BCUTd-1h_base,8.64531150779509e-05
MATS4d_base,8.643372548241973e-05
SRW09_additive,8.637202228935787e-05
AATS5i_aryl,8.630832066286828e-05
ATSC0dv_aryl,8.62876108189803e-05
GATS1v_aryl,8.624730229172596e-05
AATS6i_ligand,8.617965944620493e-05
Xpc-5d_ligand,8.617018569616879e-05
ATSC2se_additive,8.61225933627019e-05
MATS6are_ligand,8.605760648644373e-05
AETA_beta_s_additive,8.595866728409783e-05
VE2_Dzpe_ligand,8.593364935095924e-05
AATSC4se_additive,8.580038212461821e-05
VE1_Dzv_additive,8.572963931653326e-05
SpMax_DzZ_base,8.564090431390718e-05
ATSC7s_base,8.558619328120603e-05
VR3_Dzv_additive,8.529727088461119e-05
GATS6dv_product,8.524436872076735e-05
AATS4se_additive,8.517310623683715e-05
AXp-4dv_additive,8.509635978467079e-05
ATS4pe_base,8.508221562876946e-05
GATS3dv_base,8.508143640093929e-05
ATS5se_base,8.500385148918573e-05
WPath_base,8.499414968876363e-05
ATSC8m_additive,8.493993076216681e-05
SaaCH_aryl,8.493922827663653e-05
MATS1dv_additive,8.488755363007401e-05
ATSC6m_ligand,8.487792731667868e-05
AATS4are_product,8.485195199958866e-05
MATS2i_ligand,8.484781774492657e-05
SIC1_additive,8.481637593927347e-05
SpAD_Dzare_additive,8.47806126481382e-05
AATS2pe_additive,8.477882695718716e-05
GATS7pe_ligand,8.475367417144269e-05
Xch-7d_additive,8.46741980007692e-05
AATS4Z_additive,8.466806911194097e-05
ETA_dBeta_base,8.456817988432598e-05
ATS3v_base,8.455661297561626e-05
GATS3dv_aryl,8.448642404084122e-05
ETA_dEpsilon_B_additive,8.445859362688522e-05
SpAD_Dzv_product,8.433689961454329e-05
ATS4d_base,8.433093546961724e-05
ETA_shape_p_ligand,8.431060541084069e-05
MINaasC_aryl,8.409596521512957e-05
ATSC1d_base,8.401627641048358e-05
ETA_eta_BR_additive,8.395700037458357e-05
LogEE_Dzp_additive,8.39384101929106e-05
AATSC1dv_additive,8.385654461667522e-05
ETA_dEpsilon_C_base,8.377540761783787e-05
LogEE_Dzv_base,8.360650896189728e-05
ATSC5p_base,8.35872280527395e-05
LogEE_Dzare_base,8.35838797782259e-05
MATS3i_product,8.356174393769036e-05
AXp-1d_additive,8.356115433609255e-05
ATSC1pe_base,8.354937604245906e-05
SpMAD_Dzm_base,8.351132860526863e-05
AATS5pe_ligand,8.348513467759623e-05
MATS2s_additive,8.34823185906811e-05
JGI5_additive,8.342969993752027e-05
BCUTp-1h_aryl,8.34097544702083e-05
SLogP_aryl,8.32723118927932e-05
AATS4s_product,8.31964408607431e-05
GATS3p_base,8.315874535107243e-05
AATSC1are_additive,8.31028161950979e-05
SpAD_Dzp_additive,8.307308867360605e-05
JGI1_ligand,8.303845020855185e-05
AATS4i_aryl,8.301778133091657e-05
ATSC4m_ligand,8.298771910199598e-05
GATS1d_additive,8.293117873352406e-05
ATS7se_additive,8.291110346138012e-05
VR2_Dzi_aryl,8.289741064876125e-05
AATSC1s_product,8.284544996257197e-05
VE2_Dzpe_additive,8.281948989934904e-05
AATS5m_base,8.27583000656144e-05
VR1_Dzpe_aryl,8.266117496193615e-05
ATSC4se_base,8.265252582177117e-05
ATSC6m_additive,8.260704482965841e-05
VE1_Dzm_base,8.251517558456531e-05
SpMax_Dzse_additive,8.239781014546115e-05
GATS5m_aryl,8.228887982818724e-05
SIC3_additive,8.225031293300504e-05
ZMIC3_aryl,8.209398049416171e-05
C3SP3_base,8.20784078056373e-05
SpMAD_DzZ_additive,8.20578052247993e-05
ETA_eta_F_product,8.20428749196685e-05
AATS1Z_aryl,8.203723413429377e-05
VR1_Dzpe_base,8.202982254001003e-05
VE3_A_base,8.188665666212365e-05
ATSC8se_additive,8.18207144619484e-05
ATSC5i_base,8.168675558813617e-05
SlogP_VSA2_base,8.16514214083914e-05
GATS3are_ligand,8.150767990788876e-05
MINsCH3_product,8.13026241345696e-05
ATSC1dv_aryl,8.127415233608031e-05
MATS5p_base,8.119810886856449e-05
Xch-6d_additive,8.104043072561397e-05
MATS1d_additive,8.093125923176817e-05
Xp-5dv_aryl,8.091011627368078e-05
MATS2p_product,8.062965065760762e-05
ATS4v_additive,8.06276561841894e-05
ATSC3dv_aryl,8.0520861881595e-05
ATSC3are_aryl,8.051006991891353e-05
ATSC3pe_aryl,8.047728759468413e-05
ATS6d_base,8.0465281410762e-05
PEOE_VSA4_base,8.04429655779926e-05
ATSC4c_additive,8.037902415212148e-05
ATS7pe_base,8.024460927254718e-05
ATSC8Z_additive,8.012034602345336e-05
MATS2Z_base,8.010534874594374e-05
VR2_Dzv_additive,8.005563460875585e-05
AATSC3dv_aryl,8.005288126321344e-05
ATSC0c_additive,8.003233814770744e-05
ATS5v_additive,7.99840268340601e-05
ATS5m_additive,7.98298386277713e-05
AMID_O_additive,7.980467252514344e-05
ETA_eta_F_base,7.978738947259506e-05
BIC1_additive,7.977098727344581e-05
MATS4s_base,7.972218984506959e-05
MATS3are_additive,7.967354412025396e-05
Xc-3d_base,7.965301109373946e-05
MATS2dv_ligand,7.942934188840118e-05
VR3_Dzi_aryl,7.942085661124008e-05
ATSC1s_aryl,7.93991320925941e-05
ATSC4c_aryl,7.927545456015495e-05
GATS2d_base,7.925656142108103e-05
ATSC0p_aryl,7.917929994471229e-05
GATS8Z_ligand,7.914618517004416e-05
MATS5i_aryl,7.910534537364049e-05
GATS2are_base,7.910516160985912e-05
ATSC4d_additive,7.893681312700584e-05
MATS5dv_aryl,7.883991202077198e-05
nBase_base,7.883701002449828e-05
AXp-2d_additive,7.877633481643392e-05
ETA_dBeta_ligand,7.877523426942567e-05
ATSC4pe_base,7.862330603003331e-05
SpMAD_Dzv_base,7.86191926744832e-05
VE3_Dzare_product,7.853507522234572e-05
VE3_Dzi_additive,7.851559956063302e-05
AATSC0c_additive,7.845414220348082e-05
GATS8d_ligand,7.840248127080702e-05
SpMax_Dzp_additive,7.83968249046365e-05
AATSC4s_product,7.839620921921425e-05
AATSC4se_aryl,7.836090662516291e-05
AXp-2d_ligand,7.83356894497958e-05
AATS5pe_additive,7.83213252451234e-05
AATS1m_aryl,7.829752658261566e-05
AXp-0dv_additive,7.820103116417534e-05
SpMAD_D_base,7.819439803039647e-05
GATS5v_aryl,7.810204233200871e-05
MATS1dv_ligand,7.80570027608208e-05
SpAbs_Dzpe_additive,7.801351298948414e-05
ATSC2dv_additive,7.798862584217183e-05
BCUTv-1h_additive,7.798084236927841e-05
AXp-5dv_additive,7.797856754447137e-05
GATS6c_base,7.794751718580234e-05
JGI1_additive,7.786073797271418e-05
SpDiam_Dzp_additive,7.782082154668898e-05
ATSC4dv_product,7.781363959326002e-05
ATSC4pe_product,7.773252957574227e-05
SpMAD_Dzp_product,7.769520905616014e-05
AATS3i_aryl,7.753602947005264e-05
ATSC7pe_base,7.748649648144459e-05
AETA_eta_B_additive,7.74758199367614e-05
ETA_shape_p_base,7.740024698431716e-05
ATSC4Z_ligand,7.724427520044173e-05
BIC2_aryl,7.72020665145822e-05
SIC0_ligand,7.720045260552387e-05
MATS6dv_ligand,7.705580879651868e-05
AATSC1s_aryl,7.69704061006536e-05
AETA_beta_additive,7.691243359453514e-05
AATS2s_base,7.687096567840779e-05
MATS1Z_additive,7.683582113055185e-05
SpMax_D_base,7.680050778464895e-05
AATSC6se_product,7.679095233939636e-05
ATSC5Z_aryl,7.679059478325204e-05
AATS5are_base,7.678259035969971e-05
GATS1c_base,7.667119882941865e-05
NdssC_base,7.664732876651638e-05
Xp-2dv_additive,7.662197553803255e-05
SpAD_Dzp_base,7.662197541100567e-05
VE3_Dzi_product,7.658066051297589e-05
TIC0_product,7.654738714507745e-05
Xc-5d_base,7.651640701349802e-05
ATS5se_additive,7.646846361659741e-05
MATS4c_aryl,7.64654531752768e-05
AATSC2are_base,7.644371765112459e-05
SpMAD_A_additive,7.640460718760562e-05
RotRatio_additive,7.639920023394467e-05
NssssC_ligand,7.633744630279447e-05
CIC2_additive,7.627355025664569e-05
GATS1m_aryl,7.624952193970605e-05
ATS7i_aryl,7.621727182848444e-05
AXp-2d_base,7.618478151192588e-05
ATS4Z_additive,7.615921621472013e-05
AATSC3se_ligand,7.613793968954079e-05
MATS6pe_ligand,7.604532939675356e-05
BCUTd-1h_ligand,7.595344395642088e-05
GATS8m_product,7.593258302703845e-05
GATS4c_product,7.5920177334972e-05
AATSC0s_ligand,7.590140242186722e-05
ATS0m_base,7.58446511776442e-05
SpAbs_Dzp_base,7.576805225359885e-05
JGI2_additive,7.573909535078826e-05
AETA_beta_ns_d_ligand,7.573698058975602e-05
MATS5m_aryl,7.56668510424807e-05
GATS5d_product,7.564907540970641e-05
Xp-3dv_additive,7.564313970216545e-05
VE2_Dzpe_aryl,7.563864683775298e-05
AXp-2dv_aryl,7.561007753662524e-05
AATSC8s_product,7.555342561589733e-05
ATS7s_aryl,7.547547318071486e-05
SM1_Dzv_base,7.538715767145719e-05
AATSC4pe_aryl,7.53117699481529e-05
Xc-3d_additive,7.52460420024075e-05
VR3_Dzp_additive,7.524389428849459e-05
VE1_Dzare_base,7.51668850067568e-05
GATS5v_base,7.515356232602875e-05
ATS5Z_aryl,7.511405268283337e-05
GATS1pe_product,7.507920205859875e-05
ATS6p_base,7.504526920000742e-05
AETA_eta_F_base,7.50288416812213e-05
SpDiam_Dzpe_additive,7.501416202200272e-05
MZ_aryl,7.50139731507708e-05
ATSC7i_base,7.496688655257887e-05
SaasC_additive,7.496058826376213e-05
ETA_eta_FL_ligand,7.494110752077368e-05
ATSC4dv_aryl,7.487695225019561e-05
SlogP_VSA8_additive,7.483238048205095e-05
ATSC4i_aryl,7.477232454047905e-05
ATSC6Z_additive,7.467096113891717e-05
ATS2se_base,7.464120948605553e-05
ATSC4s_base,7.462206788549683e-05
MATS3pe_additive,7.452977108426861e-05
BCUTse-1l_additive,7.436147525467832e-05
GATS1pe_ligand,7.432140717240931e-05
BIC4_additive,7.431858547491334e-05
Xc-3dv_ligand,7.427062721653317e-05
ATSC1m_base,7.426317525693584e-05
ATSC7se_base,7.419168070133988e-05
ATS5are_base,7.416502260228302e-05
AATSC5pe_aryl,7.403219463840999e-05
AATSC4dv_base,7.403085917738318e-05
SpDiam_DzZ_additive,7.398301395945875e-05
GATS1are_ligand,7.393980298521296e-05
ATSC8s_ligand,7.381996974000937e-05
ATS2s_product,7.381760974569561e-05
ATSC8p_additive,7.378594838544265e-05
LogEE_D_base,7.365377460402974e-05
GATS4d_ligand,7.363786526243622e-05
ATSC4se_product,7.361205307056129e-05
BCUTv-1l_additive,7.352288992821789e-05
JGI3_base,7.351881288434355e-05
nBonds_base,7.348620893334101e-05
PEOE_VSA9_base,7.34245578189395e-05
AETA_eta_RL_additive,7.332106848876004e-05
VE3_Dzp_aryl,7.329231406941672e-05
AATSC2pe_additive,7.325909810471108e-05
IC1_additive,7.320719863781391e-05
GATS1are_additive,7.31334434194264e-05
AATS2v_additive,7.308597129516085e-05
AXp-3dv_additive,7.302163581971379e-05
ATSC1Z_additive,7.30047068257762e-05
AATS5are_additive,7.298800831915653e-05
AATSC4are_product,7.285069037055477e-05
MATS3dv_aryl,7.283341027690688e-05
ATSC0p_base,7.279844334815175e-05
TSRW10_base,7.276269690472604e-05
EState_VSA7_additive,7.275368540426638e-05
SpAD_D_base,7.273626935708815e-05
ATS2dv_additive,7.273531163808784e-05
GATS5p_base,7.26664086533702e-05
TopoShapeIndex_base,7.261292872179888e-05
MATS4m_ligand,7.260728466732554e-05
Mv_aryl,7.256709646451553e-05
VR3_Dzpe_base,7.250532028571676e-05
VR3_Dzare_base,7.24515661963665e-05
VE2_Dzare_ligand,7.2430037792129e-05
MW_aryl,7.242390833376914e-05
FilterItLogS_additive,7.240765016463689e-05
Xp-6dv_additive,7.239730138799043e-05
AATS0i_aryl,7.235705533368452e-05
ATS7Z_additive,7.234550628893539e-05
AATS4d_additive,7.230080685292385e-05
AATSC2d_additive,7.229685418233473e-05
MATS5v_base,7.211540074776217e-05
MATS5se_aryl,7.200093951418711e-05
VE1_Dzm_product,7.196400472307053e-05
Mi_base,7.18432738471547e-05
AETA_eta_base,7.181445100006294e-05
SpDiam_Dzse_additive,7.181114923478548e-05
ATS3Z_aryl,7.179064261719371e-05
GATS7s_base,7.178600076275158e-05
ATS3m_aryl,7.168047513326287e-05
VE1_DzZ_product,7.160206407152422e-05
MATS4are_base,7.152638654404458e-05
GATS6p_base,7.14821506851287e-05
GATS8v_ligand,7.142955447831393e-05
BCUTp-1h_additive,7.139635955128121e-05
AATSC4pe_ligand,7.139017419294176e-05
ATSC6pe_product,7.123328124215261e-05
AATSC0m_additive,7.118921480497333e-05
ATSC7pe_additive,7.114715367017313e-05
ATSC7Z_base,7.103900011210151e-05
MATS2dv_aryl,7.099164957211363e-05
Xpc-6dv_ligand,7.081363187692946e-05
ATSC1i_additive,7.07637777647234e-05
GATS3s_ligand,7.068273739400851e-05
ATS0Z_aryl,7.060231716616593e-05
bpol_aryl,7.05945130180076e-05
TIC1_base,7.046037734922743e-05
ATS5pe_product,7.042151445065668e-05
AXp-4d_base,7.036911926057291e-05
AATSC5i_aryl,7.019585331758859e-05
ATS0v_base,7.016404627819258e-05
ETA_beta_s_additive,7.01612746711566e-05
AXp-4dv_aryl,7.004019299047053e-05
SZ_aryl,6.986529768990232e-05
ATS6dv_aryl,6.982884511397684e-05
SpMax_Dzp_base,6.97483316901453e-05
GATS4se_aryl,6.973316425089749e-05
ATS7are_additive,6.963375515965196e-05
AATS2are_additive,6.95868088964984e-05
ATSC7are_additive,6.951362005959977e-05
ATSC3pe_additive,6.948449206602255e-05
AETA_alpha_ligand,6.93776015952515e-05
MIC4_additive,6.936192205758963e-05
VSA_EState6_product,6.933136349399821e-05
VE3_Dzpe_additive,6.932025121915012e-05
ATSC3p_product,6.931649681730752e-05
ATS7pe_aryl,6.92119431249517e-05
AATS4pe_additive,6.920465973780295e-05
ATSC2pe_ligand,6.918315593880208e-05
MATS8s_product,6.915123071968087e-05
AATSC1se_additive,6.914044329355995e-05
ATS8s_product,6.913930962804583e-05
GATS5s_base,6.91282519527616e-05
PEOE_VSA7_additive,6.910232196800012e-05
ATSC0i_base,6.909474577558738e-05
BCUTv-1h_ligand,6.905647414917378e-05
VMcGowan_aryl,6.90318082566075e-05
MATS6dv_product,6.90268648556746e-05
MATS2s_ligand,6.89992293351449e-05
Sp_base,6.895491651191731e-05
NsCH3_ligand,6.894373149966658e-05
VE2_Dzse_aryl,6.894332129787105e-05
AATS3Z_additive,6.89186983730212e-05
ATSC7dv_base,6.89146652431738e-05
AATSC1pe_additive,6.889714518571304e-05
AETA_eta_F_additive,6.888906300478555e-05
ATS7p_aryl,6.886998777925202e-05
FilterItLogS_ligand,6.883661359054074e-05
AATS3Z_base,6.883646710862994e-05
AATS0v_aryl,6.87889508036484e-05
JGI4_additive,6.878203335880356e-05
AATSC2pe_ligand,6.859961835172204e-05
GATS4dv_ligand,6.85283095181981e-05
AATSC5Z_aryl,6.849088045057981e-05
AATSC4p_base,6.848178118988301e-05
MATS2se_ligand,6.845057187152172e-05
SMR_VSA9_additive,6.835156175716422e-05
AATS4are_additive,6.832467325034107e-05
JGI5_ligand,6.829465818563338e-05
VE3_Dzpe_product,6.824715323760258e-05
GATS7i_ligand,6.82345608133991e-05
ATSC6d_additive,6.818965095634445e-05
BIC0_additive,6.816752222979981e-05
ATS7s_additive,6.815263313578884e-05
MATS2pe_ligand,6.813686012491355e-05
ATSC7p_base,6.808657462853872e-05
AATSC8s_ligand,6.806574778860006e-05
GATS5pe_base,6.79766131792477e-05
GATS6i_base,6.793806905635871e-05
ATS0m_aryl,6.788502237365293e-05
MATS2are_ligand,6.78681448849519e-05
ATS1s_product,6.786737386659546e-05
GATS3i_base,6.785866134569351e-05
AETA_beta_ns_ligand,6.785523810406886e-05
SpAD_DzZ_additive,6.77819648958815e-05
ATSC5se_aryl,6.777546637067723e-05
bpol_base,6.775275674363816e-05
MAXsCH3_ligand,6.774694358389671e-05
AATS2dv_ligand,6.773577761368884e-05
MATS2p_ligand,6.764996064718291e-05
MATS2c_aryl,6.75944159772375e-05
SpAD_Dzv_base,6.751225015843218e-05
GATS1i_additive,6.75104614543862e-05
AATSC4are_ligand,6.746581244941408e-05
ATSC1are_base,6.73470123663421e-05
ATSC5are_aryl,6.733391330371422e-05
MATS4pe_ligand,6.728158611130899e-05
GATS1Z_aryl,6.727652604496675e-05
ATSC5i_aryl,6.727358355546883e-05
MINdsN_base,6.722980886129721e-05
MATS5s_aryl,6.720597702790234e-05
AATSC5d_product,6.709043614412246e-05
ATSC3se_ligand,6.708577873533948e-05
SpAbs_Dzp_additive,6.705448227658297e-05
VR3_Dzv_base,6.703255104794219e-05
VR3_Dzare_aryl,6.697181781873104e-05
PEOE_VSA10_aryl,6.695095426097578e-05
AATS3p_base,6.691081338674287e-05
Sm_aryl,6.684935681428726e-05
GATS5pe_ligand,6.672496409086884e-05
apol_aryl,6.671610965065451e-05
VE2_Dzv_ligand,6.668679905743328e-05
ATS0Z_base,6.666805830273576e-05
ATSC8s_additive,6.65663721391883e-05
MATS1se_base,6.64143760337878e-05
BCUTse-1h_base,6.634595389508293e-05
AATS0d_additive,6.630364026245257e-05
BCUTd-1l_product,6.62866793186232e-05
AATS1d_additive,6.622313840672135e-05
EState_VSA8_aryl,6.62224633777081e-05
ETA_dEpsilon_C_ligand,6.614742609459273e-05
Radius_ligand,6.611307141787276e-05
AATSC1c_aryl,6.60649397976322e-05
AETA_dBeta_ligand,6.606036248745904e-05
ATSC2s_ligand,6.60488677137479e-05
AMID_additive,6.604781911792644e-05
GATS5dv_base,6.603848402463624e-05
GATS5p_aryl,6.598577115286659e-05
VE1_Dzm_additive,6.596694690223702e-05
MATS6pe_product,6.595981374670954e-05
SpDiam_Dzm_additive,6.592552013267225e-05
Xc-5d_ligand,6.589165238952776e-05
ATS6i_base,6.57948429165694e-05
EState_VSA8_ligand,6.575707224943377e-05
VE2_D_additive,6.570182885940465e-05
AXp-3d_base,6.565100393439305e-05
Xp-4dv_aryl,6.562182523231941e-05
AATSC3are_additive,6.560524202503592e-05
JGI6_additive,6.55745129940325e-05
AATS6are_base,6.555296374195439e-05
Xpc-5dv_additive,6.550486501628546e-05
VE3_Dzv_base,6.548515789614936e-05
AATSC3pe_additive,6.5428192205054e-05
VMcGowan_base,6.535004784167908e-05
Xpc-5d_base,6.534120759764972e-05
ATSC6are_ligand,6.526531842364979e-05
ATSC7v_base,6.522970497840558e-05
EState_VSA7_base,6.520658725352364e-05
NssCH2_ligand,6.514745726815813e-05
GATS1m_ligand,6.511444796734654e-05
AATS2se_additive,6.511046481561085e-05
ETA_eta_BR_base,6.506048812766722e-05
MATS2v_aryl,6.498299036682063e-05
Si_aryl,6.49770369574315e-05
ATS3v_additive,6.497407752126728e-05
ATS7v_base,6.497213163137419e-05
BCUTse-1l_aryl,6.496161063074961e-05
SMR_VSA5_ligand,6.487078795195898e-05
ATS3s_additive,6.486318562731273e-05
BCUTpe-1h_base,6.483973936130656e-05
Sp_product,6.482161849213898e-05
AATS5p_base,6.480596277241163e-05
Kier3_additive,6.473435649194281e-05
HybRatio_base,6.45904986467621e-05
ATSC6d_ligand,6.457053452794196e-05
